burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,505,106464,106496,0,-1,-1,5,5925,2422,13,0,0,0,Eom
1,1505,106464,106496,3,15589,15591,8,6863,3329,13,0,0,0,Eom
