burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,1000502,12256,12288,0,-1,-1,40,17208,4740,8,0,0,0,Eom
1,1001502,12256,12288,0,-1,-1,44,16616,3755,8,0,0,0,Eom
2,1002502,12256,12288,0,-1,-1,45,15650,1732,8,0,0,0,Eom
3,1003502,12256,12288,0,-1,-1,32,16562,2879,8,0,0,0,Eom
4,1004502,12256,12288,0,-1,-1,33,15999,2364,8,0,0,0,Eom
5,1005502,12256,12288,2,240,241,42,16678,3887,8,0,0,0,Eom
6,1006502,12256,12288,0,-1,-1,45,16506,2757,8,0,0,0,Eom
7,1007502,12256,12288,0,-1,-1,43,16856,4132,8,0,0,0,Eom
8,1008502,12256,12288,0,-1,-1,32,16046,2983,8,0,0,0,Eom
9,1009502,12256,12288,0,-1,-1,38,17240,3902,8,0,0,0,Eom
10,1010502,12256,12288,0,-1,-1,35,16840,4078,8,0,0,0,Eom
11,1011502,12256,12288,0,-1,-1,43,15521,2704,8,0,0,0,Eom
12,1012502,12256,12288,0,-1,-1,43,17709,3132,8,0,0,0,Eom
13,1013502,12256,12288,0,-1,-1,41,16673,3557,8,0,0,0,Eom
14,1014502,12256,12288,0,-1,-1,38,16144,3157,8,0,0,0,Eom
15,1015502,12256,12288,0,-1,-1,42,16717,3672,8,0,0,0,Eom
16,1016502,12256,12288,0,-1,-1,41,16265,3178,8,0,0,0,Eom
17,1017502,12256,12288,0,-1,-1,39,17029,3614,8,0,0,0,Eom
18,1018502,12256,12288,0,-1,-1,40,16360,3570,8,0,0,0,Eom
19,1019502,12256,12288,0,-1,-1,41,18107,4717,8,0,0,0,Eom
20,1020502,12256,12288,0,-1,-1,30,15319,1768,8,0,0,0,Eom
21,1021502,12256,12288,0,-1,-1,41,17703,3285,8,0,0,0,Eom
22,1022502,12256,12288,0,-1,-1,47,16703,3917,8,0,0,0,Eom
23,1023502,12256,12288,0,-1,-1,38,16734,3945,8,0,0,0,Eom
24,1024502,12256,12288,0,-1,-1,43,16635,3454,8,0,0,0,Eom
25,1025502,12256,12288,0,-1,-1,47,16557,3484,8,0,0,0,Eom
26,1026502,12256,12288,0,-1,-1,41,15460,2618,8,0,0,0,Eom
27,1027502,12256,12288,0,-1,-1,39,16700,2980,8,0,0,0,Eom
28,1028502,12256,12288,0,-1,-1,34,16469,2950,8,0,0,0,Eom
29,1029502,12256,12288,0,-1,-1,35,14752,1186,8,0,0,0,Eom
30,1030502,12256,12288,0,-1,-1,35,15077,2641,8,0,0,0,Eom
31,1031502,12256,12288,0,-1,-1,37,16135,3386,8,0,0,0,Eom
32,1032502,12256,12288,0,-1,-1,43,16616,2819,8,0,0,0,Eom
33,1033502,12256,12288,0,-1,-1,45,16134,3442,8,0,0,0,Eom
34,1034502,12256,12288,0,-1,-1,41,15436,2692,8,0,0,0,Eom
35,1035502,12256,12288,0,-1,-1,43,16414,3803,8,0,0,0,Eom
36,1036502,12256,12288,0,-1,-1,45,16947,3233,8,0,0,0,Eom
37,1037502,12256,12288,0,-1,-1,43,17319,3899,8,0,0,0,Eom
38,1038502,12256,12288,0,-1,-1,40,17274,3878,8,0,0,0,Eom
39,1039502,12256,12288,0,-1,-1,39,16358,2930,8,0,0,0,Eom
40,1040502,12256,12288,0,-1,-1,35,16239,3237,8,0,0,0,Eom
41,1041502,12256,12288,0,-1,-1,49,16340,2870,8,0,0,0,Eom
42,1042502,12256,12288,0,-1,-1,41,15971,3242,8,0,0,0,Eom
43,1043502,12256,12288,0,-1,-1,41,17202,3642,8,0,0,0,Eom
44,1044502,12256,12288,0,-1,-1,39,17392,3809,8,0,0,0,Eom
45,1045502,12256,12288,0,-1,-1,38,15737,3015,8,0,0,0,Eom
46,1046502,12256,12288,0,-1,-1,49,15970,2989,8,0,0,0,Eom
47,1047502,12256,12288,0,-1,-1,46,16945,3261,8,0,0,0,Eom
48,1048502,12256,12288,0,-1,-1,46,17671,5302,8,0,0,0,Eom
49,1049502,12256,12288,0,-1,-1,34,15380,2269,8,0,0,0,Eom
50,1050502,12256,12288,0,-1,-1,40,16294,4290,8,0,0,0,Eom
51,1051502,12256,12288,0,-1,-1,36,15387,2682,8,0,0,0,Eom
52,1052502,12256,12288,0,-1,-1,42,16517,3265,8,0,0,0,Eom
53,1053502,12256,12288,0,-1,-1,44,17011,3649,8,0,0,0,Eom
54,1054502,12256,12288,0,-1,-1,46,16496,3978,8,0,0,0,Eom
55,1055502,12256,12288,0,-1,-1,37,15301,2921,8,0,0,0,Eom
56,1056502,12256,12288,0,-1,-1,44,16692,3874,8,0,0,0,Eom
57,1057502,12256,12288,0,-1,-1,33,16736,3725,8,0,0,0,Eom
58,1058502,12256,12288,0,-1,-1,39,16383,2421,8,0,0,0,Eom
59,1059502,12256,12288,0,-1,-1,38,16414,3320,8,0,0,0,Eom
60,1060502,12256,12288,0,-1,-1,39,15658,2509,8,0,0,0,Eom
61,1061502,12256,12288,0,-1,-1,44,16693,2264,8,0,0,0,Eom
