burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,2010502,12256,12288,0,-1,-1,37,15897,3079,8,0,0,0,Eom
1,2011502,12256,12288,0,-1,-1,37,16733,2836,8,0,0,0,Eom
2,2012502,12256,12288,0,-1,-1,38,16714,3889,8,0,0,0,Eom
3,2013502,12256,12288,0,-1,-1,42,16579,3999,8,0,0,0,Eom
4,2014502,12256,12288,0,-1,-1,32,15923,2929,8,0,0,0,Eom
5,2015502,12256,12288,0,-1,-1,43,17170,3711,8,0,0,0,Eom
6,2016502,12256,12288,0,-1,-1,42,15013,2612,8,0,0,0,Eom
7,2017502,12256,12288,0,-1,-1,43,16451,3520,8,0,0,0,Eom
8,2018502,12256,12288,0,-1,-1,42,16581,3495,8,0,0,0,Eom
9,2019502,12256,12288,0,-1,-1,39,16809,4198,8,0,0,0,Eom
10,2020502,12256,12288,0,-1,-1,36,14770,2592,8,0,0,0,Eom
11,2021502,12256,12288,0,-1,-1,38,16293,2996,8,0,0,0,Eom
12,2022502,12256,12288,0,-1,-1,40,18127,3890,8,0,0,0,Eom
13,2023502,12256,12288,0,-1,-1,45,15110,2160,8,0,0,0,Eom
14,2024502,12256,12288,0,-1,-1,38,15769,3872,8,0,0,0,Eom
15,2025502,12256,12288,0,-1,-1,39,16750,3520,8,0,0,0,Eom
16,2026502,12256,12288,0,-1,-1,39,14499,2378,8,0,0,0,Eom
17,2027502,12256,12288,0,-1,-1,36,15785,2428,8,0,0,0,Eom
18,2028502,12256,12288,0,-1,-1,37,16737,3878,8,0,0,0,Eom
19,2029502,12256,12288,0,-1,-1,53,16480,3082,8,0,0,0,Eom
20,2030502,12256,12288,0,-1,-1,40,15396,2318,8,0,0,0,Eom
21,2031502,12256,12288,0,-1,-1,39,16837,3311,8,0,0,0,Eom
22,2032502,12256,12288,0,-1,-1,45,16623,4098,8,0,0,0,Eom
23,2033502,12256,12288,0,-1,-1,48,17477,3189,8,0,0,0,Eom
24,2034502,12256,12288,0,-1,-1,42,16498,3721,8,0,0,0,Eom
25,2035502,12256,12288,0,-1,-1,38,16757,3301,8,0,0,0,Eom
26,2036502,12256,12288,0,-1,-1,41,15702,2381,8,0,0,0,Eom
27,2037502,12256,12288,0,-1,-1,46,18330,5344,8,0,0,0,Eom
28,2038502,12256,12288,0,-1,-1,28,16272,3738,8,0,0,0,Eom
29,2039502,12256,12288,0,-1,-1,33,15769,2970,8,0,0,0,Eom
30,2040502,12256,12288,0,-1,-1,39,16721,2652,8,0,0,0,Eom
31,2041502,12256,12288,0,-1,-1,43,16330,3880,8,0,0,0,Eom
32,2042502,12256,12288,0,-1,-1,40,16864,3515,8,0,0,0,Eom
33,2043502,12256,12288,0,-1,-1,32,15448,2454,8,0,0,0,Eom
34,2044502,12256,12288,0,-1,-1,42,15965,3715,8,0,0,0,Eom
35,2045502,12256,12288,0,-1,-1,39,16456,3165,8,0,0,0,Eom
36,2046502,12256,12288,0,-1,-1,39,16557,3817,8,0,0,0,Eom
37,2047502,12256,12288,0,-1,-1,42,17239,3885,8,0,0,0,Eom
38,2048502,12256,12288,0,-1,-1,43,17087,2948,8,0,0,0,Eom
39,2049502,12256,12288,0,-1,-1,40,16379,3609,8,0,0,0,Eom
40,2050502,12256,12288,0,-1,-1,34,15170,2848,8,0,0,0,Eom
41,2051502,12256,12288,0,-1,-1,36,16160,2626,8,0,0,0,Eom
42,2052502,12256,12288,0,-1,-1,35,16835,3780,8,0,0,0,Eom
43,2053502,12256,12288,0,-1,-1,40,16208,3468,8,0,0,0,Eom
44,2054502,12256,12288,0,-1,-1,44,16897,3477,8,0,0,0,Eom
45,2055502,12256,12288,0,-1,-1,40,17920,4830,8,0,0,0,Eom
46,2056502,12256,12288,0,-1,-1,40,16660,2153,8,0,0,0,Eom
47,2057502,12256,12288,0,-1,-1,32,15234,2940,8,0,0,0,Eom
48,2058502,12256,12288,0,-1,-1,34,15948,1659,8,0,0,0,Eom
49,2059502,12256,12288,0,-1,-1,42,17238,2940,8,0,0,0,Eom
50,2060502,12256,12288,0,-1,-1,47,17707,3677,8,0,0,0,Eom
51,2061502,12256,12288,0,-1,-1,35,16106,3733,8,0,0,0,Eom
52,2062502,12256,12288,0,-1,-1,33,15968,3659,8,0,0,0,Eom
53,2063502,12256,12288,0,-1,-1,39,16559,3195,8,0,0,0,Eom
54,2064502,12256,12288,0,-1,-1,46,17335,3056,8,0,0,0,Eom
55,2065502,12256,12288,0,-1,-1,41,16173,4172,8,0,0,0,Eom
56,2066502,12256,12288,0,-1,-1,41,15841,3381,8,0,0,0,Eom
57,2067502,12256,12288,0,-1,-1,41,16261,3227,8,0,0,0,Eom
58,2068502,12256,12288,0,-1,-1,43,18000,4043,8,0,0,0,Eom
59,2069502,12256,12288,0,-1,-1,39,15798,2925,8,0,0,0,Eom
60,2070502,12256,12288,0,-1,-1,46,16711,3207,8,0,0,0,Eom
61,2071502,12256,12288,0,-1,-1,41,16755,3059,8,0,0,0,Eom
