burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,2000502,12256,12288,0,-1,-1,37,17923,3810,8,0,0,0,Eom
1,2001502,12256,12288,0,-1,-1,42,16069,2877,8,0,0,0,Eom
2,2002502,12256,12288,0,-1,-1,46,14793,2424,8,0,0,0,Eom
3,2003502,12256,12288,0,-1,-1,42,16793,2801,8,0,0,0,Eom
4,2004502,12256,12288,0,-1,-1,40,14977,2819,8,0,0,0,Eom
5,2005502,12256,12288,0,-1,-1,36,17328,4475,8,0,0,0,Eom
6,2006502,12256,12288,0,-1,-1,40,15682,2901,8,0,0,0,Eom
7,2007502,12256,12288,0,-1,-1,37,16611,3314,8,0,0,0,Eom
8,2008502,12256,12288,0,-1,-1,44,16846,3981,8,0,0,0,Eom
9,2009502,12256,12288,0,-1,-1,44,17028,3690,8,0,0,0,Eom
10,2010502,12256,12288,0,-1,-1,34,16311,3091,8,0,0,0,Eom
11,2011502,12256,12288,0,-1,-1,36,16535,2945,8,0,0,0,Eom
12,2012502,12256,12288,0,-1,-1,32,16659,3852,8,0,0,0,Eom
13,2013502,12256,12288,0,-1,-1,45,15963,3981,8,0,0,0,Eom
14,2014502,12256,12288,0,-1,-1,32,16027,3105,8,0,0,0,Eom
15,2015502,12256,12288,0,-1,-1,44,17303,3714,8,0,0,0,Eom
16,2016502,12256,12288,0,-1,-1,41,14921,2594,8,0,0,0,Eom
17,2017502,12256,12288,0,-1,-1,41,16721,3435,8,0,0,0,Eom
18,2018502,12256,12288,0,-1,-1,42,16645,3565,8,0,0,0,Eom
19,2019502,12256,12288,0,-1,-1,40,16373,4197,8,0,0,0,Eom
20,2020502,12256,12288,0,-1,-1,35,15222,2719,8,0,0,0,Eom
21,2021502,12256,12288,0,-1,-1,31,16124,3020,8,0,0,0,Eom
22,2022502,12256,12288,0,-1,-1,40,17144,3742,8,0,0,0,Eom
23,2023502,12256,12288,0,-1,-1,41,15194,2085,8,0,0,0,Eom
24,2024502,12256,12288,0,-1,-1,39,15879,3794,8,0,0,0,Eom
25,2025502,12256,12288,0,-1,-1,43,16607,3577,8,0,0,0,Eom
26,2026502,12256,12288,0,-1,-1,36,14848,2413,8,0,0,0,Eom
27,2027502,12256,12288,0,-1,-1,37,15572,2417,8,0,0,0,Eom
28,2028502,12256,12288,0,-1,-1,38,16713,3835,8,0,0,0,Eom
29,2029502,12256,12288,0,-1,-1,47,16639,3193,8,0,0,0,Eom
30,2030502,12256,12288,0,-1,-1,43,14946,2244,8,0,0,0,Eom
31,2031502,12256,12288,0,-1,-1,43,16794,3231,8,0,0,0,Eom
32,2032502,12256,12288,0,-1,-1,46,16580,4156,8,0,0,0,Eom
33,2033502,12256,12288,0,-1,-1,47,17107,3143,8,0,0,0,Eom
34,2034502,12256,12288,0,-1,-1,42,16604,3678,8,0,0,0,Eom
35,2035502,12256,12288,0,-1,-1,41,16203,3350,8,0,0,0,Eom
36,2036502,12256,12288,0,-1,-1,44,15937,2457,8,0,0,0,Eom
37,2037502,12256,12288,0,-1,-1,48,18473,5468,8,0,0,0,Eom
38,2038502,12256,12288,0,-1,-1,27,16284,3671,8,0,0,0,Eom
39,2039502,12256,12288,0,-1,-1,37,15852,2938,8,0,0,0,Eom
40,2040502,12256,12288,0,-1,-1,40,16503,2581,8,0,0,0,Eom
41,2041502,12256,12288,0,-1,-1,38,16930,4006,8,0,0,0,Eom
42,2042502,12256,12288,0,-1,-1,40,16838,3516,8,0,0,0,Eom
43,2043502,12256,12288,0,-1,-1,31,15466,2449,8,0,0,0,Eom
44,2044502,12256,12288,0,-1,-1,42,16189,3737,8,0,0,0,Eom
45,2045502,12256,12288,0,-1,-1,41,16661,3280,8,0,0,0,Eom
46,2046502,12256,12288,0,-1,-1,38,16072,3726,8,0,0,0,Eom
47,2047502,12256,12288,0,-1,-1,42,16815,3732,8,0,0,0,Eom
48,2048502,12256,12288,0,-1,-1,47,16781,2869,8,0,0,0,Eom
49,2049502,12256,12288,0,-1,-1,39,16252,3548,8,0,0,0,Eom
50,2050502,12256,12288,0,-1,-1,35,15218,2821,8,0,0,0,Eom
51,2051502,12256,12288,0,-1,-1,38,16371,2629,8,0,0,0,Eom
52,2052502,12256,12288,0,-1,-1,28,17349,3810,8,0,0,0,Eom
53,2053502,12256,12288,0,-1,-1,41,16314,3300,8,0,0,0,Eom
54,2054502,12256,12288,0,-1,-1,46,16632,3500,8,0,0,0,Eom
55,2055502,12256,12288,0,-1,-1,41,17679,4700,8,0,0,0,Eom
56,2056502,12256,12288,0,-1,-1,44,16199,2132,8,0,0,0,Eom
57,2057502,12256,12288,0,-1,-1,33,15322,2859,8,0,0,0,Eom
58,2058502,12256,12288,0,-1,-1,39,15617,1652,8,0,0,0,Eom
59,2059502,12256,12288,0,-1,-1,43,17151,2963,8,0,0,0,Eom
60,2060502,12256,12288,0,-1,-1,45,17687,3633,8,0,0,0,Eom
61,2061502,12256,12288,0,-1,-1,38,16186,3711,8,0,0,0,Eom
