burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,3000101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
1,3001101,6304,6336,0,-1,-1,0,59,0,0,0,0,11,Eom
2,3002101,6304,6336,0,-1,-1,0,32,0,0,0,0,11,Eom
3,3003101,6304,6336,0,-1,-1,0,61,0,0,0,0,11,Eom
4,3004101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
5,3005101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
6,3006101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
7,3007101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
8,3008101,6304,6336,0,-1,-1,0,34,0,0,0,0,11,Eom
9,3009101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
10,3010101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
11,3011101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
12,3012101,6304,6336,0,-1,-1,0,55,0,0,0,0,11,Eom
13,3013101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
14,3014101,6304,6336,0,-1,-1,0,64,0,0,0,0,11,Eom
15,3015101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
16,3016101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
17,3017101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
18,3018101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
19,3019101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
20,3020101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
21,3021101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
22,3022101,6304,6336,0,-1,-1,0,69,0,0,0,0,11,Eom
23,3023101,6304,6336,0,-1,-1,0,55,0,0,0,0,11,Eom
24,3024101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
25,3025101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
26,3026101,6304,6336,0,-1,-1,0,41,0,0,0,0,11,Eom
27,3027101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
28,3028101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
29,3029101,6304,6336,0,-1,-1,0,34,0,0,0,0,11,Eom
30,3030101,6304,6336,0,-1,-1,0,60,0,0,0,0,11,Eom
31,3031101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
32,3032101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
33,3033101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
34,3034101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
35,3035101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
36,3036101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
37,3037101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
38,3038101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
39,3039101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
40,3040101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
41,3041101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
42,3042101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
43,3043101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
44,3044101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
45,3045101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
46,3046101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
47,3047101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
48,3048101,6304,6336,0,-1,-1,0,60,0,0,0,0,11,Eom
49,3049101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
50,3050101,6304,6336,0,-1,-1,0,35,0,0,0,0,11,Eom
51,3051101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
52,3052101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
53,3053101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
54,3054101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
55,3055101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
56,3056101,6304,6336,0,-1,-1,0,54,0,0,0,0,11,Eom
57,3057101,6304,6336,0,-1,-1,0,34,0,0,0,0,11,Eom
58,3058101,6304,6336,0,-1,-1,0,75,0,0,0,0,11,Eom
59,3059101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
60,3060101,6304,6336,0,-1,-1,0,58,0,0,0,0,11,Eom
61,3061101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
62,3062101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
63,3063101,6304,6336,0,-1,-1,0,69,0,0,0,0,11,Eom
64,3064101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
65,3065101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
66,3066101,6304,6336,0,-1,-1,0,54,0,0,0,0,11,Eom
67,3067101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
68,3068101,6304,6336,0,-1,-1,0,41,0,0,0,0,11,Eom
69,3069101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
70,3070101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
71,3071101,6304,6336,0,-1,-1,0,58,0,0,0,0,11,Eom
72,3072101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
73,3073101,6304,6336,0,-1,-1,0,58,0,0,0,0,11,Eom
74,3074101,6304,6336,0,-1,-1,0,61,0,0,0,0,11,Eom
75,3075101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
76,3076101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
77,3077101,6304,6336,0,-1,-1,0,60,0,0,0,0,11,Eom
78,3078101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
79,3079101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
80,3080101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
81,3081101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
