burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,2000508,405472,405504,0,-1,-1,9,83876,14954,11,0,0,0,Eom
1,2001508,405472,405504,18233,214585,405471,9,90469,15196,10,1,0,0,
