burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,1000508,405472,405504,143720,16,405471,15,97704,15414,3,8,0,0,
1,1001508,405472,405504,125544,110592,405471,9,93606,19611,4,7,0,0,
