burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,2000502,12256,7680,4576,7680,12255,17,10092,2233,5,0,0,0,SignalLost
1,2001502,12256,12288,0,-1,-1,19,14829,2358,8,0,0,0,Eom
2,2002502,12256,12288,0,-1,-1,24,13885,1970,8,0,0,0,Eom
3,2003502,12256,12288,0,-1,-1,30,14786,2385,8,0,0,0,Eom
4,2004502,12256,12288,0,-1,-1,25,14039,2415,8,0,0,0,Eom
5,2005502,12256,12288,0,-1,-1,30,15111,3687,8,0,0,0,Eom
6,2006502,12256,12288,0,-1,-1,28,14202,2491,8,0,0,0,Eom
7,2007502,12256,12288,0,-1,-1,26,15047,2999,8,0,0,0,Eom
8,2008502,12256,12288,0,-1,-1,24,15322,3519,8,0,0,0,Eom
9,2009502,12256,12288,0,-1,-1,23,15834,3049,8,0,0,0,Eom
10,2010502,12256,12288,0,-1,-1,26,14277,2566,8,0,0,0,Eom
11,2011502,12256,12288,0,-1,-1,23,15805,2346,8,0,0,0,Eom
12,2012502,12256,12288,0,-1,-1,33,15009,3259,8,0,0,0,Eom
13,2013502,12256,12288,0,-1,-1,26,14762,3304,8,0,0,0,Eom
14,2014502,12256,12288,0,-1,-1,19,14773,2758,8,0,0,0,Eom
15,2015502,12256,12288,0,-1,-1,30,15942,3175,8,0,0,0,Eom
16,2016502,12256,12288,0,-1,-1,28,14244,2192,8,0,0,0,Eom
17,2017502,12256,12288,0,-1,-1,20,15375,2901,8,0,0,0,Eom
18,2018502,12256,12288,0,-1,-1,33,15216,3151,8,0,0,0,Eom
19,2019502,12256,12288,0,-1,-1,31,15212,3401,8,0,0,0,Eom
20,2020502,12256,12288,0,-1,-1,17,14276,2337,8,0,0,0,Eom
21,2021502,12256,12288,0,-1,-1,19,14693,2501,8,0,0,0,Eom
22,2022502,12256,12288,0,-1,-1,27,15519,3355,8,0,0,0,Eom
23,2023502,12256,12288,0,-1,-1,18,14797,1875,8,0,0,0,Eom
24,2024502,12256,12288,0,-1,-1,27,14496,3231,8,0,0,0,Eom
25,2025502,12256,12288,0,-1,-1,25,15987,3081,8,0,0,0,Eom
26,2026502,12256,12288,0,-1,-1,18,13738,2169,8,0,0,0,Eom
27,2027502,12256,12288,0,-1,-1,27,15322,2161,8,0,0,0,Eom
28,2028502,12256,12288,0,-1,-1,36,14809,3327,8,0,0,0,Eom
29,2029502,12256,12288,0,-1,-1,29,15440,2724,8,0,0,0,Eom
30,2030502,12256,12288,0,-1,-1,21,14507,1884,8,0,0,0,Eom
31,2031502,12256,12288,0,-1,-1,25,15118,2741,8,0,0,0,Eom
32,2032502,12256,12288,0,-1,-1,27,16199,3612,8,0,0,0,Eom
33,2033502,12256,12288,0,-1,-1,25,16144,2713,8,0,0,0,Eom
34,2034502,12256,12288,0,-1,-1,24,15286,3093,8,0,0,0,Eom
35,2035502,12256,12288,0,-1,-1,25,15189,2835,8,0,0,0,Eom
36,2036502,12256,12288,0,-1,-1,20,15311,2158,8,0,0,0,Eom
37,2037502,12256,12288,0,-1,-1,35,16807,4436,8,0,0,0,Eom
38,2038502,12256,12288,0,-1,-1,26,15260,3323,8,0,0,0,Eom
39,2039502,12256,12288,0,-1,-1,23,14723,2666,8,0,0,0,Eom
40,2040502,12256,12288,0,-1,-1,25,14900,2178,8,0,0,0,Eom
41,2041502,12256,12288,0,-1,-1,26,15135,3327,8,0,0,0,Eom
42,2042502,12256,12288,0,-1,-1,22,15493,2950,8,0,0,0,Eom
43,2043502,12256,12288,0,-1,-1,19,13972,2048,8,0,0,0,Eom
44,2044502,12256,12288,0,-1,-1,33,14431,3224,8,0,0,0,Eom
45,2045502,12256,12288,0,-1,-1,29,15325,2772,8,0,0,0,Eom
46,2046502,12256,12288,0,-1,-1,28,14908,3308,8,0,0,0,Eom
47,2047502,12256,12288,0,-1,-1,25,16253,3160,8,0,0,0,Eom
48,2048502,12256,12288,0,-1,-1,26,15526,2438,8,0,0,0,Eom
49,2049502,12256,12288,0,-1,-1,28,14882,3065,8,0,0,0,Eom
50,2050502,12256,12288,0,-1,-1,20,14190,2451,8,0,0,0,Eom
51,2051502,12256,12288,0,-1,-1,29,14450,2184,8,0,0,0,Eom
52,2052502,12256,12288,0,-1,-1,21,15195,3267,8,0,0,0,Eom
53,2053502,12256,12288,0,-1,-1,28,14791,2838,8,0,0,0,Eom
54,2054502,12256,12288,0,-1,-1,27,15513,2980,8,0,0,0,Eom
55,2055502,12256,12288,0,-1,-1,30,16517,4119,8,0,0,0,Eom
56,2056502,12256,12288,0,-1,-1,27,14722,1785,8,0,0,0,Eom
57,2057502,12256,12288,0,-1,-1,19,13994,2609,8,0,0,0,Eom
58,2058502,12256,12288,0,-1,-1,21,14175,1509,8,0,0,0,Eom
59,2059502,12256,12288,0,-1,-1,31,15192,2410,8,0,0,0,Eom
60,2060502,12256,12288,0,-1,-1,26,15697,3165,8,0,0,0,Eom
61,2061502,12256,12288,0,-1,-1,26,14398,2985,8,0,0,0,Eom
