burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,3010514,202720,202752,7,159462,166140,16,39924,10423,11,0,0,0,Eom
1,3011514,202720,202752,2,139629,139630,13,40654,9353,11,0,0,0,Eom
2,3012514,202720,202752,0,-1,-1,9,35558,8837,11,0,0,0,Eom
3,3013514,202720,202752,11,46236,49261,11,40840,10260,11,0,0,0,Eom
4,3014514,202720,202752,9,41043,41053,15,42616,14441,11,0,0,0,Eom
5,3015514,202720,202752,8392,147457,165885,15,46564,10926,10,1,0,0,Eom
6,3016514,202720,202752,0,-1,-1,12,34021,10495,11,0,0,0,Eom
7,3017514,202720,202752,0,-1,-1,12,34334,8450,11,0,0,0,Eom
