burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,1000508,405472,405504,20,134950,247832,15,97704,15414,11,0,0,0,Eom
1,1001508,405472,405504,25,80080,273323,9,93606,19611,11,0,0,0,Eom
