burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,108,405472,405504,0,-1,-1,0,1858,0,11,0,0,0,Eom
1,1108,405472,405504,0,-1,-1,0,1948,0,11,0,0,0,Eom
