burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,107,270304,270336,0,-1,-1,0,530,0,11,0,0,0,Eom
1,1107,270304,270336,0,-1,-1,0,503,0,11,0,0,0,Eom
2,2107,270304,270336,0,-1,-1,0,528,0,11,0,0,0,Eom
