burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,1000503,24544,24576,0,-1,-1,21,13118,2525,8,0,0,0,Eom
1,1001503,24544,24576,4,8159,8165,21,12315,1953,8,0,0,0,Eom
2,1002503,24544,24576,6,15360,18431,23,12991,3297,8,0,0,0,Eom
3,1003503,24544,24576,0,-1,-1,17,12149,2257,8,0,0,0,Eom
4,1004503,24544,24576,0,-1,-1,14,12752,2736,8,0,0,0,Eom
