burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,1000503,24544,24576,10,13835,20779,38,17296,3487,8,0,0,0,Eom
1,1001503,24544,24576,0,-1,-1,42,17683,3157,8,0,0,0,Eom
2,1002503,24544,24576,0,-1,-1,41,17088,4598,8,0,0,0,Eom
3,1003503,24544,24576,4,10439,10444,46,17425,3107,8,0,0,0,Eom
4,1004503,24544,24576,0,-1,-1,38,17332,3867,8,0,0,0,Eom
