burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,2010514,202720,202752,0,-1,-1,9,30278,6868,11,0,0,0,Eom
1,2011514,202720,202752,12,46907,105952,17,39680,10773,11,0,0,0,Eom
