accept@1231: best=1232 metric=0.692 walkback=1 bin=3
wid@1231.6031843685191: votes=5 margin=0.767
refine@0: groups=18 slopeHz=0.45 intercept=2.092 pw=2.20/6.2 2.14/5.5 2.22/5.3 2.18/5.1 2.15/4.7 2.18/4.4 2.25/4.0 2.29/3.5 2.30/3.3 2.39/3.0 2.32/2.5 2.50/2.5 2.40/2.0 2.60/1.9 2.66/1.2 -3.05/1.8 2.94/1.3 2.91/1.4 
refine@9216: groups=72 slopeHz=-0.69 intercept=1.728 pw=2.07/3.3 2.03/6.2 1.88/4.6 1.91/4.5 2.00/4.8 1.94/4.3 1.51/4.3 1.50/4.8 1.39/4.3 1.33/6.0 1.31/4.9 0.96/5.3 1.25/4.7 0.96/4.7 1.04/5.9 0.50/6.4 0.79/4.9 0.75/3.9 0.26/4.7 0.73/6.5 0.40/5.9 0.36/5.3 0.45/4.9 0.33/4.7 0.07/5.9 0.13/6.2 -0.01/5.8 0.09/7.0 0.09/6.4 -0.30/6.4 -0.05/7.2 -0.19/6.0 -0.12/6.5 -0.48/7.0 -0.31/5.5 -0.32/4.7 -0.61/5.0 -0.31/6.3 -0.51/5.5 -0.51/4.9 -0.41/4.6 -0.46/4.3 -0.70/4.4 -0.65/4.5 -0.71/3.9 -0.79/3.8 -0.72/3.7 -0.99/3.0 -0.62/2.7 -0.78/3.2 -0.82/3.2 -1.34/2.1 -0.77/2.1 -0.45/1.7 -0.53/0.6 -1.03/2.0 -0.98/0.7 -0.42/0.7 -0.26/0.9 0.17/0.8 1.45/0.7 1.69/0.6 1.50/1.1 1.67/1.4 1.48/1.4 1.72/2.1 2.05/1.8 1.49/2.1 1.73/2.0 1.58/3.4 1.43/2.6 1.27/2.6 
frame@13968: gain=0.425 ref=0.277 mse=0.058 tau=-0.092 omega=-5.05E-004 bad=0 tapChange=0.0032 floor=0.0027 fading=False/True preMse=0.107 energy=0.050/0.044 fresh=False phase=0.058 anchor=0.799@0.047 phi=-0.056
frame@14064: gain=0.437 ref=0.284 mse=0.044 tau=-0.095 omega=-4.69E-004 bad=0 tapChange=0.0026 floor=0.0026 fading=False/True preMse=0.081 energy=0.057/0.044 fresh=False phase=0.067 anchor=0.821@0.058 phi=-0.069
frame@14160: gain=0.447 ref=0.292 mse=0.085 tau=-0.101 omega=-4.33E-004 bad=0 tapChange=0.0061 floor=0.0028 fading=False/True preMse=0.157 energy=0.063/0.045 fresh=False phase=0.072 anchor=0.816@0.057 phi=-0.069
frame@14256: gain=0.462 ref=0.300 mse=0.062 tau=-0.107 omega=-3.53E-004 bad=0 tapChange=0.0044 floor=0.0031 fading=False/True preMse=0.115 energy=0.068/0.046 fresh=False phase=0.161 anchor=0.864@0.124 phi=-0.153
frame@14352: gain=0.472 ref=0.308 mse=0.052 tau=-0.111 omega=-3.18E-004 bad=0 tapChange=0.0039 floor=0.0033 fading=False/True preMse=0.096 energy=0.071/0.047 fresh=False phase=0.072 anchor=0.866@0.054 phi=-0.067
frame@14448: gain=0.486 ref=0.316 mse=0.076 tau=-0.115 omega=-1.92E-004 bad=0 tapChange=0.0047 floor=0.0036 fading=False/True preMse=0.141 energy=0.074/0.048 fresh=False phase=0.257 anchor=0.890@0.194 phi=-0.243
frame@14544: gain=0.481 ref=0.325 mse=0.053 tau=-0.118 omega=-1.46E-004 bad=0 tapChange=0.0035 floor=0.0035 fading=False/True preMse=0.098 energy=0.076/0.050 fresh=False phase=0.087 anchor=0.873@0.074 phi=-0.089
frame@14640: gain=0.469 ref=0.332 mse=0.063 tau=-0.122 omega=-9.64E-005 bad=0 tapChange=0.0051 floor=0.0037 fading=False/True preMse=0.117 energy=0.077/0.051 fresh=False phase=0.100 anchor=0.864@0.076 phi=-0.094
frame@14736: gain=0.464 ref=0.339 mse=0.050 tau=-0.126 omega=-6.37E-005 bad=0 tapChange=0.0041 floor=0.0040 fading=False/True preMse=0.092 energy=0.077/0.052 fresh=False phase=0.068 anchor=0.865@0.049 phi=-0.063
frame@14832: gain=0.467 ref=0.345 mse=0.042 tau=-0.129 omega=-1.30E-005 bad=0 tapChange=0.0029 floor=0.0029 fading=False/True preMse=0.077 energy=0.075/0.053 fresh=False phase=0.102 anchor=0.866@0.078 phi=-0.097
frame@14928: gain=0.431 ref=0.352 mse=0.040 tau=-0.133 omega=-2.10E-005 bad=0 tapChange=0.0028 floor=0.0028 fading=False/True preMse=0.075 energy=0.071/0.055 fresh=False phase=-0.022 anchor=0.819@-0.012 phi=0.015
frame@15024: gain=0.383 ref=0.355 mse=0.081 tau=-0.134 omega=3.99E-005 bad=0 tapChange=0.0052 floor=0.0031 fading=False/True preMse=0.149 energy=0.064/0.055 fresh=False phase=0.118 anchor=0.740@0.096 phi=-0.117
frame@15120: gain=0.376 ref=0.357 mse=0.078 tau=-0.135 omega=1.34E-005 bad=0 tapChange=0.0041 floor=0.0033 fading=False/True preMse=0.143 energy=0.056/0.056 fresh=False phase=-0.052 anchor=0.722@-0.042 phi=0.051
frame@15216: gain=0.349 ref=0.358 mse=0.102 tau=-0.136 omega=1.74E-005 bad=0 tapChange=0.0060 floor=0.0036 fading=False/True preMse=0.188 energy=0.048/0.056 fresh=False phase=0.001 anchor=0.683@0.007 phi=-0.008
frame@15312: gain=0.292 ref=0.357 mse=0.145 tau=-0.140 omega=-3.57E-005 bad=0 tapChange=0.0071 floor=0.0039 fading=False/True preMse=0.268 energy=0.040/0.055 fresh=False phase=-0.118 anchor=0.586@-0.088 phi=0.102
frame@15408: gain=0.292 ref=0.354 mse=0.142 tau=-0.143 omega=-8.53E-005 bad=0 tapChange=0.0059 floor=0.0042 fading=False/True preMse=0.262 energy=0.033/0.055 fresh=False phase=-0.101 anchor=0.579@-0.083 phi=0.095
frame@15504: gain=0.268 ref=0.351 mse=0.167 tau=-0.142 omega=-1.83E-004 bad=0 tapChange=0.0054 floor=0.0045 fading=False/True preMse=0.309 energy=0.028/0.054 fresh=False phase=-0.202 anchor=0.532@-0.166 phi=0.188
frame@15600: gain=0.269 ref=0.347 mse=0.160 tau=-0.146 omega=-2.78E-004 bad=0 tapChange=0.0045 floor=0.0045 fading=False/True preMse=0.295 energy=0.024/0.052 fresh=False phase=-0.194 anchor=0.533@-0.161 phi=0.182
frame@15696: gain=0.280 ref=0.343 mse=0.146 tau=-0.155 omega=-3.64E-004 bad=0 tapChange=0.0032 floor=0.0032 fading=False/True preMse=0.269 energy=0.023/0.051 fresh=False phase=-0.175 anchor=0.545@-0.148 phi=0.166
frame@15792: gain=0.308 ref=0.340 mse=0.116 tau=-0.154 omega=-4.18E-004 bad=0 tapChange=0.0027 floor=0.0027 fading=False/True preMse=0.215 energy=0.025/0.049 fresh=False phase=-0.108 anchor=0.595@-0.090 phi=0.102
frame@15888: gain=0.354 ref=0.338 mse=0.090 tau=-0.148 omega=-4.23E-004 bad=0 tapChange=0.0030 floor=0.0029 fading=False/True preMse=0.167 energy=0.031/0.048 fresh=False phase=-0.010 anchor=0.675@-0.009 phi=0.011
frame@15984: gain=0.368 ref=0.339 mse=0.101 tau=-0.140 omega=-4.37E-004 bad=0 tapChange=0.0046 floor=0.0032 fading=False/True preMse=0.187 energy=0.041/0.047 fresh=False phase=-0.025 anchor=0.700@-0.023 phi=0.027
frame@16080: gain=0.466 ref=0.341 mse=0.117 tau=-0.133 omega=-4.06E-004 bad=0 tapChange=0.0070 floor=0.0034 fading=False/True preMse=0.216 energy=0.057/0.047 fresh=False phase=0.069 anchor=0.836@0.051 phi=-0.060
frame@16176: gain=0.485 ref=0.347 mse=0.088 tau=-0.126 omega=-3.76E-004 bad=0 tapChange=0.0068 floor=0.0037 fading=False/True preMse=0.162 energy=0.079/0.048 fresh=False phase=0.088 anchor=0.887@0.050 phi=-0.058
frame@16272: gain=0.479 ref=0.354 mse=0.132 tau=-0.120 omega=-3.55E-004 bad=0 tapChange=0.0109 floor=0.0040 fading=False/True preMse=0.243 energy=0.106/0.049 fresh=False phase=0.068 anchor=0.887@0.033 phi=-0.039
frame@16368: gain=0.533 ref=0.360 mse=0.088 tau=-0.114 omega=-3.47E-004 bad=0 tapChange=0.0065 floor=0.0043 fading=False/True preMse=0.163 energy=0.134/0.052 fresh=False phase=0.026 anchor=0.941@0.014 phi=-0.016
frame@16464: gain=0.571 ref=0.369 mse=0.183 tau=-0.111 omega=-3.67E-004 bad=0 tapChange=0.0165 floor=0.0046 fading=False/True preMse=0.338 energy=0.161/0.056 fresh=False phase=-0.015 anchor=0.976@-0.031 phi=0.039
frame@16560: gain=0.537 ref=0.379 mse=0.190 tau=-0.109 omega=-3.06E-004 bad=0 tapChange=0.0179 floor=0.0050 fading=True/True preMse=0.352 energy=0.184/0.061 fresh=False phase=0.199 anchor=0.972@0.094 phi=-0.118
frame@16656: gain=0.601 ref=0.387 mse=0.052 tau=-0.107 omega=-2.92E-004 bad=0 tapChange=0.0063 floor=0.0053 fading=True/True preMse=0.095 energy=0.200/0.067 fresh=False phase=0.057 anchor=1.039@0.022 phi=-0.027
frame@16752: gain=0.554 ref=0.397 mse=0.100 tau=-0.104 omega=-3.18E-004 bad=0 tapChange=0.0105 floor=0.0057 fading=True/True preMse=0.184 energy=0.209/0.074 fresh=False phase=-0.029 anchor=0.969@-0.040 phi=0.051
frame@16848: gain=0.537 ref=0.405 mse=0.112 tau=-0.103 omega=-3.08E-004 bad=0 tapChange=0.0131 floor=0.0060 fading=True/True preMse=0.206 energy=0.209/0.081 fresh=False phase=0.047 anchor=0.976@0.015 phi=-0.019
frame@16944: gain=0.532 ref=0.412 mse=0.045 tau=-0.100 omega=-2.84E-004 bad=0 tapChange=0.0062 floor=0.0062 fading=True/True preMse=0.083 energy=0.201/0.087 fresh=False phase=0.075 anchor=0.964@0.036 phi=-0.047
frame@17040: gain=0.548 ref=0.418 mse=0.076 tau=-0.098 omega=-2.22E-004 bad=0 tapChange=0.0099 floor=0.0067 fading=True/True preMse=0.141 energy=0.187/0.093 fresh=False phase=0.167 anchor=0.994@0.087 phi=-0.118
frame@17136: gain=0.494 ref=0.424 mse=0.032 tau=-0.096 omega=-2.20E-004 bad=0 tapChange=0.0045 floor=0.0045 fading=True/True preMse=0.059 energy=0.169/0.098 fresh=False phase=0.012 anchor=0.929@0.003 phi=-0.004
frame@17232: gain=0.506 ref=0.428 mse=0.046 tau=-0.094 omega=-2.09E-004 bad=0 tapChange=0.0064 floor=0.0048 fading=True/True preMse=0.085 energy=0.148/0.101 fresh=False phase=0.034 anchor=0.928@0.016 phi=-0.022
frame@17328: gain=0.454 ref=0.432 mse=0.044 tau=-0.093 omega=-1.70E-004 bad=0 tapChange=0.0049 floor=0.0049 fading=True/True preMse=0.081 energy=0.126/0.104 fresh=False phase=0.090 anchor=0.860@0.058 phi=-0.076
frame@17424: gain=0.411 ref=0.433 mse=0.053 tau=-0.093 omega=-1.25E-004 bad=0 tapChange=0.0054 floor=0.0053 fading=True/True preMse=0.098 energy=0.105/0.105 fresh=False phase=0.103 anchor=0.812@0.065 phi=-0.086
frame@17520: gain=0.409 ref=0.432 mse=0.066 tau=-0.093 omega=-9.31E-005 bad=0 tapChange=0.0069 floor=0.0057 fading=True/True preMse=0.122 energy=0.087/0.105 fresh=False phase=0.065 anchor=0.790@0.049 phi=-0.061
frame@17616: gain=0.368 ref=0.431 mse=0.080 tau=-0.088 omega=-3.60E-005 bad=0 tapChange=0.0062 floor=0.0060 fading=True/True preMse=0.148 energy=0.073/0.104 fresh=False phase=0.120 anchor=0.728@0.086 phi=-0.110
frame@17712: gain=0.339 ref=0.427 mse=0.088 tau=-0.086 omega=-6.69E-006 bad=0 tapChange=0.0068 floor=0.0064 fading=True/True preMse=0.162 energy=0.064/0.102 fresh=False phase=0.064 anchor=0.688@0.047 phi=-0.056
frame@17808: gain=0.316 ref=0.423 mse=0.107 tau=-0.081 omega=3.29E-005 bad=0 tapChange=0.0083 floor=0.0069 fading=True/True preMse=0.198 energy=0.062/0.100 fresh=False phase=0.087 anchor=0.654@0.063 phi=-0.076
frame@17904: gain=0.306 ref=0.418 mse=0.116 tau=-0.107 omega=7.29E-005 bad=0 tapChange=0.0086 floor=0.0073 fading=True/True preMse=0.214 energy=0.064/0.098 fresh=False phase=0.096 anchor=0.641@0.064 phi=-0.077
frame@18000: gain=0.309 ref=0.412 mse=0.117 tau=-0.113 omega=1.02E-004 bad=0 tapChange=0.0089 floor=0.0078 fading=True/True preMse=0.215 energy=0.071/0.097 fresh=False phase=0.062 anchor=0.649@0.047 phi=-0.055
frame@18096: gain=0.310 ref=0.407 mse=0.118 tau=-0.110 omega=1.16E-004 bad=0 tapChange=0.0087 floor=0.0083 fading=True/True preMse=0.217 energy=0.080/0.095 fresh=False phase=0.027 anchor=0.653@0.024 phi=-0.028
