burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,508,405472,405504,169644,3997,405471,13,86325,12366,1,10,0,0,
1,1508,405472,405504,186976,0,405471,13,84034,14430,0,11,0,0,
