burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
1,1101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
2,2101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
3,3101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
4,4101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
5,5101,6304,6336,0,-1,-1,0,54,0,0,0,0,11,Eom
6,6101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
7,7101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
8,8101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
9,9101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
10,10101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
11,11101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
12,12101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
13,13101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
14,14101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
15,15101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
16,16101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
17,17101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
18,18101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
19,19101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
20,20101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
21,21101,6304,6336,0,-1,-1,0,41,0,0,0,0,11,Eom
22,22101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
23,23101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
24,24101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
25,25101,6304,6336,0,-1,-1,0,24,0,0,0,0,11,Eom
26,26101,6304,6336,0,-1,-1,0,27,0,0,0,0,11,Eom
27,27101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
28,28101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
29,29101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
30,30101,6304,6336,0,-1,-1,0,49,0,0,0,0,11,Eom
31,31101,6304,6336,0,-1,-1,0,34,0,0,0,0,11,Eom
32,32101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
33,33101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
34,34101,6304,6336,0,-1,-1,0,41,0,0,0,0,11,Eom
35,35101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
36,36101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
37,37101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
38,38101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
39,39101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
40,40101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
41,41101,6304,6336,0,-1,-1,0,49,0,0,0,0,11,Eom
42,42101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
43,43101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
44,44101,6304,6336,0,-1,-1,0,55,0,0,0,0,11,Eom
45,45101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
46,46101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
47,47101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
48,48101,6304,6336,0,-1,-1,0,66,0,0,0,0,11,Eom
49,49101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
50,50101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
51,51101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
52,52101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
53,53101,6304,6336,0,-1,-1,0,49,0,0,0,0,11,Eom
54,54101,6304,6336,0,-1,-1,0,56,0,0,0,0,11,Eom
55,55101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
56,56101,6304,6336,0,-1,-1,0,64,0,0,0,0,11,Eom
57,57101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
58,58101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
59,59101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
